text,label_id,label_name
"[Progress in the prevention and treatment of choledocho-pancreatico-duodenal-junction injury caused by ERCP]. Endoscopic retrograde cholangiopancreatography (ERCP) plays an increasingly important role in the diagnosis and treatment of pancreaticobiliary diseases. However, ERCP-related complications, particularly injuries to the pancreaticobiliary junction, remain a major clinical concern. Owing to the complex anatomy of this region, the pancreaticobiliary junction represents a high-risk site for severe adve",7,消化系统
"[Interpretation of the consensus on standardized diagnosis and treatment of diseases at the choledocho-pancreatico-duodenal junction(2026)]. The ""Consensus on standardized diagnosis and treatment of choledocho-pancreatico-duodenal junction diseases（2026）""is the first expert consensus worldwide to focus on the standardized diagnosis and treatment of diseases in this region. This article interprets the consensus from four dimensions: In terms of background and significance,the consensus has been developed to ",7,消化系统
"[Chinese expert consensus on endovascular treatment of ischemic lesions in the diabetic foot]. Ischemic diabetic foot is one of the severe chronic complications of diabetes mellitus. Without standardized treatment, it may progressively lead to ulceration, gangrene, and subsequent amputation, and may even result in patient mortality. Patients with ischemic diabetic foot often present with complex lower extremity vascular pathologies, such as diffuse calcification and occlusion of below-the-knee small arterie",1,内分泌代谢
"Denosumab treatment in a sporadic case of cherubism: a rare pediatric fibro-osseous disorder. Cherubism is a rare, benign fibro-osseous disorder affecting the mandible and maxilla. It is commonly inherited due to monoallelic gain-of-function mutations in the SH3BP2 gene. It presents in early childhood with bilateral, painless jaw swelling and dental malposition, often regressing after puberty. Depending on symptom severity, medical treatments (bisphosphonates, calcitonin, and denosumab) may be considered in",9,儿科
Invited Commentary: American College of Veterinary Internal Medicine consensus guidelines on diagnosis and treatment of myxomatous mitral valve disease in dogs. medical treatment,14,其他
"The effect of an experimental sleep extension manipulation on timing and duration of sedentary behavior and physical activity in habitually short-sleeping and inactive adolescents: Results from a randomized crossover trial. Short sleep duration, low physical activity (PA), and sedentary behavior (SB) are associated with negative health outcomes and highly prevalent in adolescents. This study examined changes in the amount and timing of PA and SB following a 1-week sleep extension manipulation in adolescents",12,风湿免疫
Real-time text message intervention to mitigate workplace fatigue in emergency medical services: A cluster-randomized trial. To test the effectiveness of a mobile phone text message-based intervention to mitigate fatigue and improve indicators of sleep health in a nationally representative sample of emergency medical services clinician shift workers. medical treatment,12,风湿免疫
"From substance-induced psychosis to schizophrenia: Predictors of treatment response and transition to chronic psychotic illness-A systematic review. Substance-induced psychotic disorders (SIPDs) present significant clinical challenges with variable outcomes. While some patients achieve complete remission following substance cessation, others develop persistent symptoms requiring extended intervention. Understanding treatment response predictors is critical for optimizing clinical management and prognostic a",13,精神心理
"Epcoritamab Monotherapy as Outpatient Treatment for Patients With Relapsed/Refractory Diffuse Large B-Cell Lymphoma: Interim Results From EPCORE NHL-6. Epcoritamab, a CD3 × CD20 bispecific antibody approved for relapsed/refractory diffuse large B-cell lymphoma (DLBCL), is administered subcutaneously with recommended 24 hours inpatient monitoring after the first full dose (FFD). EPCORE NHL-6 (NCT05451810) investigated feasibility of outpatient monitoring after FFD of epcoritamab in second-line or later (2L+)",0,肿瘤学
"Sex-related differences in psoriatic arthritis (PsA) treatment outcomes. Sex-related differences are evident across multiple domains of psoriatic arthritis (PsA), including clinical presentation and treatment response. Across biologic and targeted therapies, female patients with PsA consistently demonstrate lower response and more frequent treatment discontinuation compared with males. However, mechanisms underlying sex-based differences in treatment response remain unclear. This gap is further limited by t",10,医疗AI/技术
"Corrigendum to ""Using a new type of visible light-based emission fluorescence microscope to identify the benign and malignant nature of thyroid tissue during the surgical process: Analysis of diagnostic results"" [Photodiagnosis and Photodynamic Therapy 57 (2026) 105324]. medical treatment",0,肿瘤学
Placebo and Nocebo Effects of Pharmacotherapy for Obsessive-Compulsive Related Disorders: A Systematic Review and Meta-Analysis. This systematic review and meta-analysis aimed to quantify the magnitude of placebo and nocebo effects in pharmacological trials for OCRDs and identify clinical and methodological moderators influencing these effects. medical treatment,10,医疗AI/技术
"Parenteral iron-Does it increase infection risk? Iron deficiency (ID) and iron deficiency anaemia (IDA) are prevalent conditions impacting various patient populations, both surgical and non-surgical conditions. The advent of patient blood management (PBM) has promoted intravenous (IV) iron therapy as an alternative to oral iron and blood transfusions. However, concerns remain regarding IV iron's potential association with infection risk. This narrative review critically examines the relationship between par",4,感染性疾病
Coping With Complications in the Catheterization Laboratory: A Step-by-Step Approach. medical treatment,14,其他
"Angiography-Derived Microvascular Resistance: Elegant Theory, Elusive Accuracy. medical treatment",2,心血管
Prognostic Value of Microvascular Resistance Reserve in Coronary Artery Disease: A Systematic Review and Meta-Analysis. Microvascular resistance reserve (MRR) is a novel index for evaluating coronary microvascular function independently of epicardial disease. Its prognostic significance in coronary artery disease (CAD) remains uncertain. medical treatment,2,心血管
"Management and Outcome of Failed Transcatheter Tricuspid Edge-to-Edge Repair: Insights From the FATE International Registry. Tricuspid regurgitation (TR) is linked to significant morbidity and mortality. Tricuspid transcatheter edge-to-edge repair (T-TEER) provides a less invasive option for high-risk patients, but real-world data on device failure mechanisms and outcomes remain limited. medical treatment",10,医疗AI/技术
"Incidence, Predictors and Outcomes of Bleeding Following Transcatheter Tricuspid Valve Repair: The TriValve Registry. Bleeding remains among the most common complications following catheter-based structural heart procedures. Its clinical implications following transcatheter tricuspid valve interventions have yet to be systematically evaluated. medical treatment",2,心血管
"Frequency and Outcomes of Acute Hemodynamic Instability Following Transcatheter Tricuspid Valve Replacement: Insights From the CESAR-TR-Registry. Transcatheter tricuspid valve replacement (TTVR) eliminates tricuspid regurgitation, leading to acute hemodynamic changes. It is unclear whether this might lead to acute hemodynamic instability (AHI). medical treatment",14,其他
"Incidence, Clinical Implications, and Predictors of Paravalvular Leak Following Transcatheter Tricuspid Valve Replacement: The TRIPLACE Registry. The clinical efficacy of transcatheter tricuspid valve replacement (TTVR) in abolishing tricuspid regurgitation might be attenuated by the occurrence of paravalvular leak (PVL). medical treatment",14,其他
"Certolizumab pegol, abatacept, tocilizumab or active conventional therapy in early rheumatoid arthritis: 48-week patient-reported outcomes from the NORD-STAR trial. Pain, fatigue, and impaired health-related quality of life are common manifestations of rheumatoid arthritis. The aim of this study was to compare the effects of active conventional treatment with three different biological disease-modifying antirheumatic drugs (DMARDs) on patient-reported outcomes after 48 weeks, in patients with early rheumato",10,医疗AI/技术
"ALDH2 Mediated Ferroptosis Regulation in Ischemia-Reperfusion Injury. Ischemia-reperfusion injury (IRI) is a common complication in diverse clinical settings, including myocardial infarction, stroke, organ transplantation and major surgery. Its pathological core lies in the metabolic disruption caused by blood flow cessation, followed by oxidative stress, inflammatory cascades and cell death upon reperfusion. Aldehyde dehydrogenase 2 (ALDH2), a mitochondrial enzyme best known for its role in aldehyde detoxi",1,内分泌代谢
"Distantly metastatic differentiated thyroid carcinoma is kinase-driven and enriched for DNA repair and DNA methylation gene alterations. Although distant metastasis is uncommon in differentiated thyroid carcinoma (DTC), it remains the leading cause of thyroid cancer-related mortality. The genetic landscape of distantly metastatic DTC (DMDTC) has not been well characterized in large cohorts. This study aimed to identify functional genetic alterations in DMDTC and validate their biological significance. We in",0,肿瘤学
"Phenotypic characteristics of paroxysmal dyskinesia in 25 cats. Paroxysmal dyskinesia has, to date, been reported only systematically in Sphynx cats. This study aims to describe paroxysmal dyskinesia in additional breeds. clinical medicine",10,医疗AI/技术
"Middle childhood profiles of social-emotional competencies and difficulties differentiate risk of health service presentations with adolescent mental disorders. The dual-factor model of mental health postulates a role for positive mental health, alongside mental illness, in determining mental health care needs. Informed by this model, the present study delineated profiles of social-emotional competencies and difficulties during middle childhood in a population-based sample of girls and boys and determined t",9,儿科
[Efficacy and safety of rapamycin-eluting stents for vertebral artery stenosis in the V1 segment: a real-world retrospective cohort study]. clinical medicine,14,其他
"[Comprehensive diagnosis and treatment of distal biliary strictures: multidisciplinary collaboration and precision surgical strategies]. Distal biliary strictures (DBS) are a common and complex clinical problem in pancreaticobiliary diseases,with etiologies involving multiple factors such as inflammation,benign fibrous strictures,and malignant tumors. Differentiating between benign and malignant DBS is challenging,and clinical decision-making often requires a collaborative approach involving imaging,endosco",0,肿瘤学
"[The importance of prevention and management for infectious abdominal aortic aneurysm]. Infectious abdominal aortic aneurysm (IAAA) arises from the combined effects of aortic wall degeneration, immune dysregulation, and microbial invasion. The widespread adoption of endovascular aortic repair (EVAR) has increased the proportion of iatrogenic and occult cases, leading to shifts in epidemiological patterns. Diagnosis requires an integrated assessment of clinical manifestations, inflammatory markers, microbiol",2,心血管
"[Evolution of diagnosis and treatment strategies for Oddi's sphincter dysfunction: an analysis of basic and clinical research evidence]. Sphincter of Oddi dysfunction (SOD) can lead to increased intra-biliary-pancreatic duct pressure,manifesting as persistent biliary pain or recurrent pancreatitis. Currently,the diagnosis and treatment of SOD still face numerous challenges. Previously,the method of guiding endoscopic sphincterotomy based on the results of sphincter of Oddi manometry was only effective for s",7,消化系统
"[Interpretation of the consensus on standardized diagnosis and treatment of diseases at the choledocho-pancreatico-duodenal junction(2026)]. The ""Consensus on standardized diagnosis and treatment of choledocho-pancreatico-duodenal junction diseases（2026）""is the first expert consensus worldwide to focus on the standardized diagnosis and treatment of diseases in this region. This article interprets the consensus from four dimensions: In terms of background and significance,the consensus has been developed to ",7,消化系统
"[Chinese expert consensus on endovascular treatment of ischemic lesions in the diabetic foot]. Ischemic diabetic foot is one of the severe chronic complications of diabetes mellitus. Without standardized treatment, it may progressively lead to ulceration, gangrene, and subsequent amputation, and may even result in patient mortality. Patients with ischemic diabetic foot often present with complex lower extremity vascular pathologies, such as diffuse calcification and occlusion of below-the-knee small arterie",1,内分泌代谢
"Tetracyclic β-Acid Meroterpenoids as Potent Anti-neuroinflammatory Agents via NLRP3 Inflammasome. Three pairs of novel β-acid meroterpenoid enantiomers with an unprecedented 5/6/7/5 tetracyclic ring skeleton, (±)-humulunones A-C ( clinical medicine",10,医疗AI/技术
"Present status of sFLT1 and PlGF as diagnostic and therapeutic targets for preeclampsia. To review the current role of soluble fms-like tyrosine kinase-1 (sFLT1) and placental growth factor (PlGF) in the pathophysiology, diagnosis, prediction, and treatment of preeclampsia. clinical medicine",14,其他
"Diagnostic performance and clinical implications of the World Health Organization Reporting System for Lymph Node Cytopathology. A World Health Organization (WHO) system has recently been introduced to standardize reporting of lymph node fine-needle aspiration biopsy (LN-FNAB) cytopathology. Herein, we analyze its diagnostic performance in a routine setting. clinical medicine",14,其他
"[Indications and modalities of non-standard inhaled treatments for respiratory pathologies: A narrative review]. Inhaled treatments represent a pillar in pneumology management, especially insofar as they allow for optimal local delivery of therapeutic agents. In addition to bronchodilators and corticosteroids, numerous inhalation-based treatments exist. Some of them are little known by clinicians, such as mucolytic drugs, antibiotics, saline solutions, morphine derivatives, prophylactic agents such as penta",6,呼吸系统
"Treatment with elexacaftor/tezacaftor/ivacaftor does not alter SpiroNose-derived electronic breath profiles in children with cystic fibrosis. Breath profile analysis of volatile organic compounds (VOCs) by electronic nose (eNose) technology can distinguish between healthy individuals and people with cystic fibrosis (pwCF). It remains, however, unclear whether CFTR modulator therapy, that corrects the underlying defect in treated pwCF, alters the exhaled breath profiles. clinical medicine",9,儿科
"MHealth Technologies in Voice Disorders: A Scoping Review. Technological advancements in healthcare offer the potential to improve patient outcomes, clinician productivity, and access to care. Evidence on their availability, clinical application, and long-term effectiveness in voice disorders remains unclear, highlighting the need for a comprehensive scoping review. clinical medicine",10,医疗AI/技术
Invited Commentary: American College of Veterinary Internal Medicine consensus guidelines on diagnosis and treatment of myxomatous mitral valve disease in dogs. clinical medicine,14,其他
"Aggressive fluid resuscitation in predicted severe acute pancreatitis: a secondary analysis of a multicenter randomized controlled trial. A recent trial showed that early aggressive fluid resuscitation in acute pancreatitis(AP) was associated with increased fluid overload characterized by respiratory symptoms/signs. However, the generalizability of these results in more severe AP is unknown. We aimed to evaluate the association between early fluid strategies and the incidence and duration of respiratory fai",6,呼吸系统
"Epidemiology of ranger injuries among members of the Game Rangers Association of Africa: Service-related risk and the call for targeted prevention strategies. To determine the epidemiology of ranger injuries, risk factors for injury, and health support needs among members of the Game Rangers Association of Africa (GRAA). clinical medicine",11,公共卫生
"Feasibility and usability of a combat medical early warning system for simulated mass casualty triage during a naval exercise - A pilot study. Mass casualty incidents (MASCAL) in modern naval large-scale combat operations (LSCO) present unique triage challenges due to the confined environments, operational constraints, and saturation of medical resources. Combat Medical Early Warning Systems (CMEWS)-integrating wearable biosensors with automated early warning scores (EWS)-may support dynamic triage, but the",10,医疗AI/技术
"Bioactivity-guided isolation of anti-inflammatory compounds from the herbs constituting a traditional Chinese medicine formulation used for the treatment of rheumatoid arthritis. Rheumatoid arthritis (RA) is a chronic inflammatory autoimmune disease that poses a significant socio-economic burden. Traditional Chinese medicine (TCM) herbal formulations, with their long history of clinical use, represent a promising source for novel anti-rheumatic drugs. However, the complexity of RA pathogenesis and the chemi",5,中医药
"2026 Consensus and review of Lipoprotein(a) from Taiwan Society of Lipid and Atherosclerosis: Molecular pathogenesis, epidemiology, clinical implications, and advances in diagnostic strategies. Lipoprotein(a) [Lp(a)] is a genetically determined lipoprotein that has been established as an independent and causal risk factor for atherosclerotic cardiovascular disease (ASCVD) and calcific aortic valve disease (CAVD). Structurally composed of a low-density lipoprotein (LDL)-like particle covalently linked to apo",1,内分泌代谢
Comments on the recent evaluation of artificial intelligence-generated clinical dental dictations. clinical medicine,10,医疗AI/技术
"Retraction notice to ""Vaginal misoprostol prior to intrauterine device insertion in women delivered only by elective Cesarean section: A randomized double-blind clinical trial"" [CONTRACEPTION 95 (2017) 538-543]. clinical medicine",7,消化系统
"Epcoritamab Monotherapy as Outpatient Treatment for Patients With Relapsed/Refractory Diffuse Large B-Cell Lymphoma: Interim Results From EPCORE NHL-6. Epcoritamab, a CD3 × CD20 bispecific antibody approved for relapsed/refractory diffuse large B-cell lymphoma (DLBCL), is administered subcutaneously with recommended 24 hours inpatient monitoring after the first full dose (FFD). EPCORE NHL-6 (NCT05451810) investigated feasibility of outpatient monitoring after FFD of epcoritamab in second-line or later (2L+)",0,肿瘤学
"Barrier organ mechanomedicine and therapeutic insights. Mechanical forces regulate development, homeostasis, and repair in the skin, lung, and cornea-external barrier organs that are exposed to stretch, shear, and stiffness. Dysregulated mechanotransduction drives fibrosis, inflammation, and impaired repair via conserved pathways [Piezo1 (Piezo-type mechanosensitive ion channel 1), TRPV4 (transient receptor potential vanilloid 4), and integrin-YAP (Yes-associated protein)]. Targeting these circuits with sma",6,呼吸系统
4D Wide-Field Ultrafast Ultrasound of the Human Carotid Using a Multi-Lens Probe. To extend the use of a large multi-lens probe technology to 4D ultrafast Doppler imaging and validate its performance both in vitro using a flow phantom and in vivo on the human carotid artery. clinical medicine,10,医疗AI/技术
"Sex-related differences in psoriatic arthritis (PsA) treatment outcomes. Sex-related differences are evident across multiple domains of psoriatic arthritis (PsA), including clinical presentation and treatment response. Across biologic and targeted therapies, female patients with PsA consistently demonstrate lower response and more frequent treatment discontinuation compared with males. However, mechanisms underlying sex-based differences in treatment response remain unclear. This gap is further limited by t",10,医疗AI/技术
"Healing Presence: an Intensive Care Unit Curriculum for Medical Students Based on the Clinical Pastoral Education Training Model. In the United States, approximately 90% of the population believes in God or a higher power. Spirituality is integral to decision-making for some patients, and when spiritual needs are met, healthcare costs may be reduced. At the University of Michigan Medical School, we observed a paucity of education in spiritual care. We developed an elective to engage medical students in refl",10,医疗AI/技术
"Parenteral iron-Does it increase infection risk? Iron deficiency (ID) and iron deficiency anaemia (IDA) are prevalent conditions impacting various patient populations, both surgical and non-surgical conditions. The advent of patient blood management (PBM) has promoted intravenous (IV) iron therapy as an alternative to oral iron and blood transfusions. However, concerns remain regarding IV iron's potential association with infection risk. This narrative review critically examines the relationship between par",4,感染性疾病
"Bridging the gap: a scoping review of family caregiver roles in rural health settings. Rural health systems depend on family and other unpaid care partners to bridge gaps created by distance, workforce shortages, and limited infrastructure, yet evidence about their delivery-facing roles is dispersed. Therefore, the objective of this study was to map how unpaid caregivers contribute to rural health delivery, identify common enablers and barriers, and summarize reported outcomes for patients, caregivers, and ",7,消化系统
"Service Evaluation of Physiotherapy Musculoskeletal Community Appointment Days. NHS Lanarkshire (NHSL) Physiotherapy Musculoskeletal (MSK) service receives approximately 30,000 referrals annually, facing long waiting times and workforce pressures. To address these challenges, NHSL piloted Community Appointment Days (CADs)-a patient-centred model offering same-day assessment, advice, and community support in non-medical settings. healthcare",10,医疗AI/技术
"[Chinese expert consensus on endovascular treatment of ischemic lesions in the diabetic foot]. Ischemic diabetic foot is one of the severe chronic complications of diabetes mellitus. Without standardized treatment, it may progressively lead to ulceration, gangrene, and subsequent amputation, and may even result in patient mortality. Patients with ischemic diabetic foot often present with complex lower extremity vascular pathologies, such as diffuse calcification and occlusion of below-the-knee small arterie",1,内分泌代谢
"MHealth Technologies in Voice Disorders: A Scoping Review. Technological advancements in healthcare offer the potential to improve patient outcomes, clinician productivity, and access to care. Evidence on their availability, clinical application, and long-term effectiveness in voice disorders remains unclear, highlighting the need for a comprehensive scoping review. healthcare",10,医疗AI/技术
"Feasibility and usability of a combat medical early warning system for simulated mass casualty triage during a naval exercise - A pilot study. Mass casualty incidents (MASCAL) in modern naval large-scale combat operations (LSCO) present unique triage challenges due to the confined environments, operational constraints, and saturation of medical resources. Combat Medical Early Warning Systems (CMEWS)-integrating wearable biosensors with automated early warning scores (EWS)-may support dynamic triage, but the",10,医疗AI/技术
"Application of the Basel Statements self-assessment questionnaire in eight hospitals in Latin America. The standardization of hospital pharmacy practice remains a challenge in Latin America due to the heterogeneity of healthcare systems. The Basel Statements, developed by the International Pharmaceutical Federation, provide guidelines aimed at improving patient safety and medication management; however, their implementation across the region is inconsistent. To evaluate the application of the Basel Statemen",10,医疗AI/技术
"Comment on ""Physicians, case managers, and HCV patients recommend a simplified strategy for baseline testing and minimal monitoring for treatment of hepatitis C virus infection with DAA therapies"". healthcare",4,感染性疾病
"Epcoritamab Monotherapy as Outpatient Treatment for Patients With Relapsed/Refractory Diffuse Large B-Cell Lymphoma: Interim Results From EPCORE NHL-6. Epcoritamab, a CD3 × CD20 bispecific antibody approved for relapsed/refractory diffuse large B-cell lymphoma (DLBCL), is administered subcutaneously with recommended 24 hours inpatient monitoring after the first full dose (FFD). EPCORE NHL-6 (NCT05451810) investigated feasibility of outpatient monitoring after FFD of epcoritamab in second-line or later (2L+)",0,肿瘤学
"BIO3 Protocol: Clinical and In Vitro Evidence of Triple Biostimulation With CaHA and P (LA/CL) Threads. Facial aging involves progressive deterioration of the extracellular matrix (ECM), volume loss, and structural sagging. Minimally invasive strategies like absorbable threads provide mechanical support and biostimulation, but their efficacy may be compromised in patients with poor dermal quality. Calcium Hydroxyapatite (CaHA) is a well-documented biostimulator that enhances collagen and elastin synthesis. ",14,其他
"Healing Presence: an Intensive Care Unit Curriculum for Medical Students Based on the Clinical Pastoral Education Training Model. In the United States, approximately 90% of the population believes in God or a higher power. Spirituality is integral to decision-making for some patients, and when spiritual needs are met, healthcare costs may be reduced. At the University of Michigan Medical School, we observed a paucity of education in spiritual care. We developed an elective to engage medical students in refl",10,医疗AI/技术
Coping With Complications in the Catheterization Laboratory: A Step-by-Step Approach. healthcare,11,公共卫生
Dynamic Cardiac CT Flow Analysis of Biventricular Function and Remodeling After Transcatheter Tricuspid Valve Replacement. healthcare,2,心血管
Prognostic Value of Microvascular Resistance Reserve in Coronary Artery Disease: A Systematic Review and Meta-Analysis. Microvascular resistance reserve (MRR) is a novel index for evaluating coronary microvascular function independently of epicardial disease. Its prognostic significance in coronary artery disease (CAD) remains uncertain. healthcare,2,心血管
"Incidence, Predictors and Outcomes of Bleeding Following Transcatheter Tricuspid Valve Repair: The TriValve Registry. Bleeding remains among the most common complications following catheter-based structural heart procedures. Its clinical implications following transcatheter tricuspid valve interventions have yet to be systematically evaluated. healthcare",2,心血管
"Incidence, Clinical Implications, and Predictors of Paravalvular Leak Following Transcatheter Tricuspid Valve Replacement: The TRIPLACE Registry. The clinical efficacy of transcatheter tricuspid valve replacement (TTVR) in abolishing tricuspid regurgitation might be attenuated by the occurrence of paravalvular leak (PVL). healthcare",11,公共卫生
"Development of patient-initiated follow-up resources for UK rheumatology departments: a co-design study with patient and clinician collaboration. Patient-initiated follow-up (PIFU) is designed to give patients more control over their follow-up care in rheumatology and relies on patients coming forward to schedule appointments and understand how and when to contact their rheumatology team. Additionally, rheumatology teams need to establish suitable criteria and have systems in place to support PIFU. Resource",12,风湿免疫
Reply. healthcare,11,公共卫生
"Letter Regarding ""The Association Between Glucagon-Like Peptide-1 Receptor Agonists and Postoperative Complications After Arthroplasty: A Systematic Review and Meta-Analysis (Chan et al., J Arthroplasty, 2025)"". healthcare",11,公共卫生
"Surgical Site Infection in Coronary Artery Bypass: Observational Study. Preventing surgical site infections plays a crucial role in ensuring patient safety during coronary artery bypass grafting. To reduce incidence rates, it is essential to implement evidence-based best practice measures. However, there is a noticeable lack of studies assessing healthcare professionals' adherence to these measures, which justifies the present investigation. healthcare",2,心血管
"Japanese clinical practice guidelines for vascular tumors, vascular malformations, lymphatic malformations, and Lymphangiomatosis 2022. The objective was to prepare guidelines to perform the current optimum treatment by organizing effective and efficient treatments of hemangiomas and vascular malformations, confirming the safety, and systematizing treatment, employing evidence-based medicine techniques and aimed at improvement of the outcomes. Clinical questions (CQs) were decided based on the important cli",0,肿瘤学
"Transferability of radiomics models between deep learning and conventional CT reconstruction algorithms: A task-based assessment for stratifying acute pancreatitis severity. Extensive evidence has demonstrated the superior image quality achieved through deep learning-based reconstruction algorithms. However, given their growing adoption in clinical imaging, the impact of these algorithms on radiomics model development warrants thorough investigation. healthcare",7,消化系统
"Reproductive journey in women with congenital heart disease: a systematic review of mental health implications. Advances in medical care have led to increased survival rates among individuals with congenital heart disease (CHD), enabling many women to pursue pregnancy and motherhood; however, their reproductive journey remains complex, involving intertwined medical and psychological challenges that are still not fully understood. This review aimed to explore the lived experiences of women with CHD as they n",2,心血管
"Community health worker-facilitated home visits for hypertension management in urban Nepal: a mixed-methods process evaluation. Hypertension remains poorly controlled globally, highlighting the need for scalable community-based strategies. Although community health worker (CHW)-facilitated interventions show promise, implementation evidence from low- and middle-income countries remains limited. This study assessed the implementation processes, mechanisms of impact and contextual factors influencing a CHW-fa",2,心血管
"Effect of a digital resilience-based course-game sequential intervention on social participation in stroke survivors with limb dysfunction: a randomised controlled trial protocol. Impairments in social participation are highly prevalent after stroke and are strongly associated with diminished quality of life. Existing interventions have demonstrated limited effectiveness, often focusing predominantly on physical functional training while neglecting the critical psychological and behavioural processes necess",3,神经内科
"Prevalence of anxiety, depression and stress symptoms among doctors in COVID-19 treatment units: a cross-sectional study in Anuradhapura, Sri Lanka. This study aims to estimate the prevalence and associated factors of anxiety, depression and stress symptoms among doctors working in hospitals with COVID-19 treatment units in the Anuradhapura district, Sri Lanka. healthcare",4,感染性疾病
"Study protocol for testing a mobile app designed to improve health literacy and self-management in people with bronchiectasis: the ANIMA app. Patients with bronchiectasis unrelated to cystic fibrosis (CF) present variability in daily symptoms. Recurrent episodes of worsening symptoms can have a negative impact on lung function and quality of life, as well as increasing costs and mortality. Daily symptom monitoring can improve patients' awareness of variations and support self-management. Mobile applications",6,呼吸系统
Becoming a coresearcher in dementia care research: a mixed-methods study protocol for evaluation of the Dementia Leaders programme. The healthcare,3,神经内科
"Knowledge of Pressure Ulcers Amongst Nurses and Associated Factors: A Cross-Sectional Study. Pressure injury represents a significant but preventable health problem, especially in clinical settings characterised by a high degree of risk. Despite the critical role played by nurses in pressure injury prevention, evidence suggests that inconsistencies remain concerning their knowledge and skill levels. This study aimed to determine the level of knowledge amongst nurses regarding pressure injury prevention and ",7,消化系统
"Exploring the barriers and facilitators of implementing family-focused child development programmes in real-world settings: a scoping review. Services and supports for early childhood development can enhance overall caregiver well-being, reduce stress and increase caregiver confidence in parenting a child with disabilities or developmental differences. Numerous programmes have been developed that provide access to child development supports and services for young children and their families. Despite their p",9,儿科
"Oral wound healing in the elderly: Mechanisms, challenges, and innovations. This narrative synthesizes current knowledge on the biological mechanisms, clinical challenges, and regenerative innovations for optimizing intraoral wound healing in the elderly. healthcare",11,公共卫生
"[The value of endoscopic ultrasonography in the diagnosis and treatment of diseases at the choledocho-pancreatico-duodenal junction]. The choledocho-pancreatico-duodenal junction (CPDJ) is the core area where the biliary tract, pancreas, and duodenum converge. Diseases at this area could be difficult either to diagnose at early stage or to distinguish with each other. Endoscopic ultrasonography (EUS) can play an important role in the diagnosis of CPDJ diseases. First, EUS enables close and dynamic scanning ",7,消化系统
"[Comprehensive diagnosis and treatment of distal biliary strictures: multidisciplinary collaboration and precision surgical strategies]. Distal biliary strictures (DBS) are a common and complex clinical problem in pancreaticobiliary diseases,with etiologies involving multiple factors such as inflammation,benign fibrous strictures,and malignant tumors. Differentiating between benign and malignant DBS is challenging,and clinical decision-making often requires a collaborative approach involving imaging,endosco",0,肿瘤学
"[The importance of prevention and management for infectious abdominal aortic aneurysm]. Infectious abdominal aortic aneurysm (IAAA) arises from the combined effects of aortic wall degeneration, immune dysregulation, and microbial invasion. The widespread adoption of endovascular aortic repair (EVAR) has increased the proportion of iatrogenic and occult cases, leading to shifts in epidemiological patterns. Diagnosis requires an integrated assessment of clinical manifestations, inflammatory markers, microbiol",2,心血管
"[Progress in the prevention and treatment of choledocho-pancreatico-duodenal-junction injury caused by ERCP]. Endoscopic retrograde cholangiopancreatography (ERCP) plays an increasingly important role in the diagnosis and treatment of pancreaticobiliary diseases. However, ERCP-related complications, particularly injuries to the pancreaticobiliary junction, remain a major clinical concern. Owing to the complex anatomy of this region, the pancreaticobiliary junction represents a high-risk site for severe adve",7,消化系统
"[Interpretation of the consensus on standardized diagnosis and treatment of diseases at the choledocho-pancreatico-duodenal junction(2026)]. The ""Consensus on standardized diagnosis and treatment of choledocho-pancreatico-duodenal junction diseases（2026）""is the first expert consensus worldwide to focus on the standardized diagnosis and treatment of diseases in this region. This article interprets the consensus from four dimensions: In terms of background and significance,the consensus has been developed to ",7,消化系统
"[Chinese expert consensus on endovascular treatment of ischemic lesions in the diabetic foot]. Ischemic diabetic foot is one of the severe chronic complications of diabetes mellitus. Without standardized treatment, it may progressively lead to ulceration, gangrene, and subsequent amputation, and may even result in patient mortality. Patients with ischemic diabetic foot often present with complex lower extremity vascular pathologies, such as diffuse calcification and occlusion of below-the-knee small arterie",1,内分泌代谢
"[Emphasize the standardized diagnosis and treatment of pancreatic segment choledochal cyst]. The pancreatic segment choledochal cyst is deeply located, prone to recurrent inflammation and adhesions with surrounding tissues, and exhibits various confluence patterns between the cyst terminus and the main pancreatic duct. Therefore, the safe and complete resection of the diseased bile duct in the pancreatic segment represents the core challenge in treating this condition. Accurate preoperative assessment is es",7,消化系统
"Present status of sFLT1 and PlGF as diagnostic and therapeutic targets for preeclampsia. To review the current role of soluble fms-like tyrosine kinase-1 (sFLT1) and placental growth factor (PlGF) in the pathophysiology, diagnosis, prediction, and treatment of preeclampsia. disease diagnosis",14,其他
Invited Commentary: American College of Veterinary Internal Medicine consensus guidelines on diagnosis and treatment of myxomatous mitral valve disease in dogs. disease diagnosis,14,其他
"MetALD at the crossroads of metabolic and alcohol-related liver disease. Metabolic dysfunction-associated steatotic liver disease (MASLD) and alcohol-associated liver disease (ALD) are leading causes of global liver morbidity. Addressing the complex interplay of metabolic and alcohol-related factors has led to the 'MetALD' (metabolic dysfunction and alcohol-associated liver disease) concept, categorizing individuals with metabolic dysfunction who consume alcohol beyond MASLD thresholds but below ALD criteri",1,内分泌代谢
